facility_id,total_covered_charges,avg_covered_charges_py,total_payment_amount,avg_payment_amount_py,total_medicare_payment_amount,avg_medicare_payment_amount_py,total_discharges,avg_discharges_py,total_medicare_beneficiaries,avg_medicare_beneficiaries_py,total_covered_days,avg_covered_days_py,total_days,avg_days_py,beneficiary_avg_age,number_beneficiaries_under_65,avg_number_beneficiaries_under_65_py,number_beneficiaries_65_to_74,avg_number_beneficiaries_65_to_74_py,number_beneficiaries_75_to_84,avg_number_beneficiaries_75_to_84_py,number_beneficiaries_85_over,avg_number_beneficiaries_85_over_py,number_female_beneficiaries,avg_number_female_beneficiaries_py,number_male_beneficiaries,avg_number_male_beneficiaries_py,number_white_beneficiaries,avg_number_white_beneficiaries_py,number_black_beneficiaries,avg_number_black_beneficiaries_py,number_asian_pi_beneficiaries,avg_number_asian_pi_beneficiaries_py,number_hispanic_beneficiaries,avg_number_hispanic_beneficiaries_py,number_american_indian_beneficiaries,avg_number_american_indian_beneficiaries_py,number_other_race_beneficiaries,avg_number_other_race_beneficiaries_py,number_beneficiaries_medicare_medicaid,avg_number_beneficiaries_medicare_medicaid_py,number_beneficiaries_medicare_only,avg_number_beneficiaries_medicare_only_py,pct_beneficiaries_afib,pct_beneficiaries_alzheimers,pct_beneficiaries_cancer,pct_beneficiaries_congestive_heart_failure,pct_beneficiaries_chronic_kidney_disease,pct_beneficiaries_copd,pct_beneficiaries_depression,pct_beneficiaries_diabetes,pct_beneficiaries_hyperlipidemia,pct_beneficiaries_hypertension,pct_beneficiaries_ischemic_heart_disease,pct_beneficiaries_osteoporosis,pct_beneficiaries_arthritis,pct_beneficiaries_psychotic_disorders,pct_beneficiaries_stroke,average_hcc_beneficiary_risk_score,avg_hcc_beneficiary_risk_score
10001,1349195602.0,337298900.5,294638890.0,73659722.5,253258227.0,63314556.75,23581,5895.25,17313.0,4328.25,128029.0,32007.25,131506.0,32876.5,72.27973199320684,3462.0,865.5,5744.0,1436.0,5366.0,1341.5,2741.0,685.25,8885.0,2221.25,8428.0,2107.0,13582.0,3395.5,3379.0,844.75,26.0,6.5,166.0,41.5,,,64.0,16.0,5449.0,1362.25,11864.0,2966.0,0.22168312841616128,0.26246173421365454,0.1601108994621383,0.45670883134205503,0.6160688499420666,0.32461156368815347,0.4206665513946745,0.482354300080402,0.7474729973900537,0.75,0.6045168371664646,0.11719517097799342,0.5791024085460635,0.08473401511240108,0.18413908619811703,2.1000420507760063,2.09620661975
10005,214798785.0,53699696.25,94579390.0,23644847.5,75963307.0,18990826.75,9914,2478.5,7620.0,1905.0,52606.0,13151.5,54100.0,13525.0,73.4009186346063,1376.0,344.0,2435.0,608.75,2420.0,605.0,1389.0,347.25,4310.0,1077.5,3310.0,827.5,7406.0,1851.5,60.0,15.0,,,81.0,20.25,,,41.0,10.25,2503.0,625.75,5117.0,1279.25,0.19803149598740158,0.30472440946627294,0.14041994755853018,0.4687664042322835,0.5837270343219161,0.4461942258862205,0.37926509197769026,0.4354330709589239,0.6607611548513124,0.75,0.5177165355979002,0.10446194243412074,0.5888451441194226,0.06706036749947507,0.13398950167874016,1.7096218169463253,1.702407745
10006,881481003.0,220370250.75,193128696.0,48282174.0,161289967.0,40322491.75,18242,4560.5,13521.0,3380.25,97697.0,24424.25,100086.0,25021.5,73.82989423808519,2200.0,550.0,4480.0,1120.0,4385.0,1096.25,2456.0,614.0,7141.0,1785.25,6380.0,1595.0,12296.0,3074.0,1040.0,260.0,,,84.0,21.0,,,76.0,19.0,3674.0,918.5000000000001,9847.0,2461.75,0.23629909043450928,0.28023075199415726,0.1493232749824717,0.4510021445743658,0.5674136528236817,0.4325863471509504,0.3860661196096442,0.4593595148551882,0.7431587900084313,0.75,0.606390059905924,0.11729901644227499,0.5882700983525627,0.04999630199430516,0.13904297005783595,1.9318919858474226,1.9333268195
10007,35557770.0,8889442.5,19945880.0,4986470.0,16881103.0,4220275.75,2371,592.75,1715.0,428.75,10538.0,2634.5,10725.0,2681.25,74.70612245010496,301.0,75.25,501.0,125.25,531.0,132.75,382.0,95.5,994.0,248.49999999999997,721.0,180.25,1552.0,388.0,145.0,36.25,,,,,,,,,735.0,183.75,980.0,245.0,0.20408163282565597,0.34693877553236147,0.14402332350670552,0.5078717201346938,0.5795918365189504,0.44198250720466475,0.38017492709912537,0.4565597666489796,0.5673469389137026,0.75,0.5591836736536442,0.08629737587988338,0.568513119665306,0.13819241988862974,0.14693877576093295,1.7802385152682216,1.7754065435
10008,12694794.0,3173698.5,5516787.0,1379196.75,4646437.0,1161609.25,637,159.25,527.0,131.75,2810.0,702.5,2836.0,709.0,75.21631878851991,85.0,21.25,143.0,35.75,169.0,42.25,130.0,32.5,297.0,74.25,230.0,57.50000000000001,425.0,106.25,95.0,23.75,,,,,,,,,228.0,57.0,299.0,74.75,0.1992409868728653,0.3965844405882353,0.1138519921081594,0.4516129033605313,0.694497153736243,0.4288425048064516,0.33965844421442126,0.4478178369924099,0.5996204934364326,0.75,0.518026565231499,0.09487666032068312,0.5180265656698292,0.1252371916129032,0.08918406084250474,1.7114495779240986,1.7110333215
10011,672531845.0,168132961.25,145179379.0,36294844.75,120888059.0,30222014.75,11249,2812.25,8661.0,2165.25,66541.0,16635.25,69035.0,17258.75,72.40976792393833,1708.0,427.0,2898.0,724.5,2468.0,617.0,1587.0,396.75,4697.0,1174.25,3964.0,991.0,7175.0,1793.75,1326.0,331.5,,,75.0,18.75,,,50.0,12.5,1922.0,480.5,6739.0,1684.75,0.22583997242547052,0.2988107610830158,0.1357810878630643,0.44382865729927257,0.6723242119426164,0.3406073204276643,0.4067659625951968,0.4646114765037525,0.7056921831350883,0.75,0.5963514606762499,0.07932109452846092,0.4599930722295347,0.08890428377577647,0.13277912501801178,2.0619157101268906,2.0618907865
10012,238159628.0,59539907.0,33432696.0,8358174.0,28531159.0,7132789.75,3492,873.0,2822.0,705.5,14782.0,3695.5,15160.0,3790.0,73.6034727151878,512.0,128.0,884.0,221.0,930.0,232.5,496.0,124.0,1552.0,388.0,1270.0,317.5,2730.0,682.5,25.0,6.25,,,,,,,,,1040.0,260.0,1782.0,445.50000000000006,0.22182849023954646,0.3178596739050319,0.14138908585400425,0.4766123319794472,0.6109142453614459,0.4248759745783132,0.3589652730163005,0.4386959600970943,0.6506024097271439,0.75,0.6374911411211907,0.06945428794968107,0.5272856133075833,0.07228915650460666,0.09071580465201985,1.8200432491353653,1.811477661
10016,834676633.0,208669158.25,114696363.0,28674090.75,94341327.0,23585331.75,9474,2368.5,6804.0,1701.0,45523.0,11380.75,48462.0,12115.5,73.5499706058348,1034.0,258.5,2520.0,630.0,2129.0,532.25,1121.0,280.25,3726.0,931.5000000000001,3078.0,769.5,5978.0,1494.5,686.0,171.5,,,58.0,14.5,,,56.0,14.000000000000002,1214.0,303.5,5590.0,1397.5,0.24573780132510287,0.27233980028306876,0.1563786008841858,0.4811875369650206,0.6750440915514404,0.33539094642739564,0.3788947678106996,0.4660493828292181,0.7381687243891829,0.75,0.6422692533151088,0.11919459174426808,0.5388007058054086,0.05320399788506761,0.14226925345296884,1.999096156599353,1.9988089272499998
10018,3710445.0,927611.25,3099083.0,774770.75,1135764.0,283941.0,143,35.75,140.0,35.0,368.0,92.0,387.0,96.75,71.65000000014285,,,65.0,16.25,24.0,6.0,,,50.0,12.5,63.0,15.75,120.0,30.0,,,,,,,,,,,,,,,0.12142857145714286,0.06428571436428572,0.049999999985714284,0.1500000000857143,0.27142857127142855,0.18571428572857143,0.2214285713285714,0.30714285697857147,0.6357142859071429,0.75,0.32857142855000004,0.08571428564285714,0.3928571429,0.028571428492857143,0.007142857142857143,1.1785619809785715,1.1828961045000002
10019,294516404.0,73629101.0,83210744.0,20802686.0,67496681.0,16874170.25,9934,2483.5,7345.0,1836.25,44547.0,11136.75,45518.0,11379.5,73.49925119180531,1276.0,319.0,2401.0,600.25,2378.0,594.5,1290.0,322.5,4293.0,1073.25,3052.0,763.0,6457.0,1614.25,810.0,202.5,,,23.0,5.75,,,25.0,6.25,2130.0,532.5,5215.0,1303.75,0.19046970739319263,0.2594962557238938,0.14867256637590195,0.38774676652498297,0.5693669163985025,0.40680735182981625,0.3982300885360109,0.4747447245430905,0.7423757658619469,0.75,0.508509189546358,0.10810074881334242,0.6193328793671886,0.04302246409094622,0.1130020420819605,1.8427459908364874,1.847183942
10021,33862389.0,8465597.25,16474864.0,4118716.0,14232084.0,3558021.0,1593,398.25,1252.0,313.0,8994.0,2248.5,9030.0,2257.5,69.3554313111262,387.0,96.75,317.0,79.25,305.0,76.25,243.0,60.75,652.0,163.0,600.0,150.0,947.0,236.75,274.0,68.5,,,,,,,,,534.0,133.5,718.0,179.5,0.19169329103194888,0.32667731599840255,0.1293929713258786,0.4225239617771565,0.6198083065399361,0.4113418529552716,0.4664536742492013,0.45207667751038333,0.6437699680591055,0.75,0.505591054646965,0.09185303517811502,0.5175718852539937,0.18849840236501594,0.08146964863418531,1.7558814965798724,1.74841990775
10022,15829113.0,3957278.25,5475105.0,1368776.25,4737558.0,1184389.5,757,189.25,653.0,163.25,3239.0,809.75,3267.0,816.75,64.41194486940276,217.0,54.25,150.0,37.5,120.0,30.0,60.0,15.0,285.0,71.25,368.0,92.0,527.0,131.75,119.0,29.75,,,,,,,,,357.0,89.24999999999999,296.0,74.0,0.11791730467840736,0.18683001551301684,0.0964777948116386,0.39509954062634,0.4854517610826953,0.4716692190719754,0.5712098009555896,0.34915773362021446,0.5574272587243492,0.75,0.448698315646248,0.07197549775038285,0.5084226646094946,0.1990811638973966,0.05972434917764166,1.658676849151608,1.66506622525
10023,825672030.0,206418007.5,235392513.0,58848128.25,185621006.0,46405251.5,15985,3996.25,11921.0,2980.25,88880.0,22220.0,94231.0,23557.75,71.1521684416215,2832.0,708.0,3951.0,987.75,3226.0,806.5,1912.0,478.0,6303.0,1575.75,5618.0,1404.5,7104.0,1776.0000000000002,4574.0,1143.5,27.0,6.75,65.0,16.25,,,74.0,18.5,3267.0,816.75,8654.0,2163.5,0.208455666645919,0.25543159144107036,0.14528982467687274,0.490311215627548,0.6292257360197131,0.29057964925467666,0.30307860092097977,0.483600369302072,0.7249391830400135,0.75,0.5907222550241591,0.09789447208522774,0.4814193441528396,0.060313732305511285,0.17272040924972737,2.3642353818176325,2.36142606775
10024,748870786.0,187217696.5,157997395.0,39499348.75,131431140.0,32857785.0,13641,3410.25,10118.0,2529.5,75837.0,18959.25,79201.0,19800.25,72.45898398815774,2095.0,523.75,3335.0,833.7499999999999,2815.0,703.75,1873.0,468.25,5142.0,1285.5,4976.0,1244.0,6147.0,1536.75,3765.0,941.2499999999999,26.0,6.500000000000001,52.0,13.000000000000002,,,52.0,13.000000000000002,2659.0,664.75,7459.0,1864.75,0.17780193728286223,0.28582723843111285,0.1542795019900178,0.4417869146861039,0.6261118800781774,0.29916979628987944,0.2753508598224945,0.5118600513665744,0.6497331490086974,0.75,0.5765961653512552,0.0725439812479739,0.5487250447737696,0.057916584620577194,0.1402451077960071,2.4058125876959875,2.39969368475
10029,445481116.0,111370279.0,200021238.0,50005309.5,157939931.0,39484982.75,15989,3997.25,11977.0,2994.25,89875.0,22468.75,94050.0,23512.5,72.19236870506221,2508.0,627.0,4048.0,1012.0,3398.0,849.5,2023.0,505.75,6473.0,1618.25,5504.0,1376.0,8268.0,2067.0,3479.0,869.7499999999999,38.0,9.5,68.0,17.0,,,27.0,6.75,3559.0,889.75,8418.0,2104.5,0.19637638821800116,0.2763630293104283,0.14820071826934958,0.44418468740694667,0.5715955580790681,0.338899557673374,0.2938131416389747,0.45979794622217585,0.6661935376369709,0.75,0.5533940053611923,0.09885614120280538,0.5230859148963847,0.054938632344243135,0.10895883815655005,1.9945801940964347,1.9863234980000002
10032,969351.0,969351.0,641704.0,641704.0,522008.0,522008.0,102,102.0,96.0,96.0,246.0,246.0,251.0,251.0,76.61458333,13.0,13.0,24.0,24.0,36.0,36.0,23.0,23.0,62.0,62.0,34.0,34.0,83.0,83.0,13.0,13.0,,,,,,,,,38.0,38.0,58.0,58.0,0.135416667,0.3125,0.083333333,0.44791666700000005,0.552083333,0.5,0.35416666700000005,0.46875,0.6875,0.75,0.583333333,0.083333333,0.40625,0.072916667,0.052083333,1.609480035,1.609480035
10033,4759944080.0,1189986020.0,1166380477.0,291595119.25,859942601.0,214985650.25,46263,11565.75,33560.0,8390.0,285433.0,71358.25,302234.0,75558.5,67.8900476757354,10078.0,2519.5,12520.0,3130.0,7737.0,1934.25,3225.0,806.25,16519.0,4129.75,17041.0,4260.25,23298.0,5824.5,9334.0,2333.5,156.0,39.0,281.0,70.25,11.0,2.75,118.0,29.5,8586.0,2146.5,24974.0,6243.5,0.17654946379231226,0.20926698429898688,0.15476758062741358,0.43638259848885574,0.631168057271037,0.2679082243192491,0.36796781883295593,0.4389451725886174,0.646066746216031,0.75,0.5586114420212158,0.09195470821227653,0.49252085833301557,0.04806317049225268,0.14415971422443385,2.4200951487454705,2.41831583475
10034,8624744.0,2156186.0,6870060.0,1717515.0,5606256.0,1401564.0,783,195.75,667.0,166.75,3675.0,918.75,3809.0,952.25,75.37481259367316,91.0,22.749999999999996,205.0,51.25,200.0,50.0,135.0,33.75,392.0,98.00000000000001,275.0,68.75,459.0,114.74999999999999,204.0,51.0,,,,,,,,,203.0,50.75,464.0,116.0,0.20389805131784108,0.3223388304422789,0.08245877050224888,0.5337331334812594,0.6236881559010495,0.40029985007196406,0.2683658172848576,0.4452773615907047,0.6251874063868066,0.75,0.5322338831454273,0.08095952017991004,0.45427286345127443,0.12293853075712144,0.1334332835382309,1.6316781953253372,1.6142479187499998
10035,352931971.0,88232992.75,111821445.0,27955361.25,93239166.0,23309791.5,10707,2676.75,7623.0,1905.75,45099.0,11274.75,46839.0,11709.75,75.17250426379378,1077.0,269.25,2352.0,588.0,2543.0,635.75,1651.0,412.75,4261.0,1065.25,3362.0,840.5,7488.0,1872.0,11.0,2.75,,,24.0,6.0,,,14.0,3.5,2071.0,517.75,5552.0,1388.0,0.2232716777859111,0.2824347369706152,0.15295815300983864,0.5838908567920766,0.5841532208122786,0.3764921945913683,0.3978748524019414,0.46490882855096416,0.6821461366572216,0.75,0.5423061789086973,0.1290830381634527,0.5491276399055489,0.04066640420123311,0.12764003683680966,1.9187469244402466,1.9175146440000002
10036,202488376.0,50622094.0,36050453.0,9012613.25,29790141.0,7447535.25,4357,1089.25,3019.0,754.75,18154.0,4538.5,18933.0,4733.25,73.35508446734018,622.0,155.5,895.0,223.74999999999997,937.0,234.24999999999997,565.0,141.25,1726.0,431.5,1293.0,323.25,2545.0,636.25,427.0,106.75,,,,,,,,,1265.0,316.25,1754.0,438.5,0.21662802238423315,0.30606160956111295,0.16628022549519708,0.5508446504488241,0.6740642595435575,0.47167936438820796,0.3527658165783372,0.4935409077641604,0.7365849618592248,0.75,0.6111295131265321,0.1096389536127857,0.6714143756912885,0.10831401155813182,0.28088771131500495,2.2172151750963893,2.2083377855
10038,214036494.0,53509123.5,23548506.0,5887126.5,19387036.0,4846759.0,3101,775.25,2480.0,620.0,14177.0,3544.25,14565.0,3641.25,69.70201613102017,760.0,190.0,777.0,194.25,572.0,143.0,371.0,92.75,1403.0,350.74999999999994,1077.0,269.25,1892.0,473.0,535.0,133.75,,,,,,,,,887.0,221.75,1593.0,398.25,0.1528225809391129,0.2616935483116935,0.10524193565766128,0.4322580645919355,0.5758064516737903,0.4512096775120968,0.3991935486149194,0.4455645159560484,0.6620967742165322,0.75,0.55040322595,0.0838709675298387,0.6322580643084678,0.07701612914112903,0.10483870972782257,1.9445157938221775,1.96635435
10039,3842526282.0,960631570.5,716642965.0,179160741.25,585517220.0,146379305.0,53373,13343.25,38909.0,9727.25,297343.0,74335.75,308730.0,77182.5,73.89349507660181,5783.0,1445.75,13710.0,3427.5,12483.0,3120.75,6933.0,1733.25,20360.0,5090.0,18549.0,4637.25,32962.0,8240.5,4936.0,1233.9999999999998,212.0,53.0,402.0,100.5,,,,,7539.0,1884.75,31370.0,7842.5,0.2339561544037369,0.23331362914359147,0.1638438405716929,0.4114729239918528,0.5834125779231283,0.2925030198653268,0.3159937290282711,0.4473515124308515,0.7348364130961731,0.75,0.5691485261555939,0.09357732158605978,0.5337582567761701,0.03821737904009355,0.15014521061690098,1.9524026214833328,1.9479600577500003
10040,1996719242.0,499179810.5,146606555.0,36651638.75,119178283.0,29794570.75,13474,3368.5,9797.0,2449.25,73334.0,18333.5,76547.0,19136.75,70.09625395713994,2615.0,653.75,3243.0,810.75,2590.0,647.5,1349.0,337.25,5234.0,1308.5,4563.0,1140.75,8676.0,2169.0,932.0,233.00000000000003,,,103.0,25.75,,,64.0,16.0,3329.0,832.25,6468.0,1617.0000000000002,0.1943452078468919,0.24905583338981324,0.13391854657864652,0.4314586098350516,0.6093702153583751,0.4361539245541492,0.465958967070838,0.4658568953091763,0.7076656120384811,0.75,0.5872205775499644,0.08512810049219148,0.5873226498338266,0.12350719633612331,0.1272838623277534,2.0206353757598245,2.023977511
10044,18990790.0,4747697.5,8530976.0,2132744.0,7369182.0,1842295.5,941,235.25,788.0,197.0,2780.0,695.0,2852.0,713.0,75.9949238617259,108.0,27.0,215.0,53.75,279.0,69.75,186.0,46.5,471.0,117.75,317.0,79.25,763.0,190.75,,,,,,,,,,,309.0,77.25,479.0,119.75,0.21065989826142134,0.3210659896802031,0.1434010153629442,0.4949238581294417,0.5939086294949238,0.4873096444923858,0.3769035532436548,0.47335025378172585,0.75,0.75,0.549492385860406,0.18527918776649746,0.5418781727131979,0.03299492362690355,0.09644670086040608,1.7283594508020304,1.7321622995000001
10045,23538775.0,5884693.75,12186742.0,3046685.5,10539111.0,2634777.75,1330,332.5,1098.0,274.5,4810.0,1202.5,4872.0,1218.0,74.57923497306012,202.0,50.5,309.0,77.25,346.0,86.5,241.0,60.25,658.0,164.5,440.0,110.0,989.0,247.25,98.0,24.5,,,,,,,,,459.0,114.75,639.0,159.75,0.20218579227049183,0.3624772312540983,0.13843351536247722,0.5063752275491803,0.6630236793952642,0.5264116577723132,0.36429872484699455,0.5000000000209471,0.642987249531876,0.75,0.5072859743816029,0.08834244097996356,0.5728597448888888,0.07468123858652094,0.10655737731602916,1.8721302119307834,1.86842110525
10046,764964352.0,191241088.0,90711030.0,22677757.5,79654482.0,19913620.5,9256,2314.0,6232.0,1558.0,41076.0,10269.0,42122.0,10530.5,70.67682926962611,1717.0,429.25000000000006,1942.0,485.49999999999994,1625.0,406.25000000000006,948.0,237.0,3436.0,859.0,2796.0,699.0,5311.0,1327.75,827.0,206.74999999999997,,,26.0,6.5,,,12.0,3.0,2438.0,609.5,3794.0,948.4999999999999,0.17378048784162387,0.2666880616160141,0.12034659841720154,0.5248716302092425,0.7201540437759948,0.4672657254313222,0.42715019240677154,0.5150834401752247,0.7306241975787868,0.75,0.657734274669769,0.09419127084804237,0.6506739410264762,0.08344030804701541,0.11023748397432606,2.362096604068196,2.3584391132499998
10047,2120620.0,1060310.0,2021724.0,1010862.0,1606132.0,803066.0,348,174.0,249.0,124.5,1102.0,551.0,1117.0,558.5,73.36546184887548,52.0,26.0,60.0,30.0,73.0,36.5,49.0,24.5,143.0,71.5,106.0,53.0,155.0,77.5,92.0,46.0,,,,,,,,,122.0,61.0,127.0,63.5,0.15662650610040163,0.3935742969076305,0.1084337349558233,0.48995983937751003,0.41365461886746985,0.47791164666265057,0.18072289177108433,0.48995983928514053,0.47389558219277106,0.75,0.5261044180642571,0.0321285139437751,0.49397590384738954,0.0682730924497992,0.16064257010040162,1.7594319702409638,1.87040343
10049,313459637.0,78364909.25,35815381.0,8953845.25,29924555.0,7481138.75,4121,1030.25,3316.0,829.0,15391.0,3847.75,15926.0,3981.5,73.72527141200241,543.0,135.75,1088.0,272.0,1075.0,268.75,610.0,152.5,1948.0,487.0,1368.0,342.0,2781.0,695.25,419.0,104.75,,,71.0,17.75,,,,,902.0,225.49999999999997,2414.0,603.5,0.2047647765865501,0.2961399276504825,0.1522919181354041,0.39113389643455965,0.5443305187044633,0.3615802171429433,0.378166465641737,0.45808202668033776,0.6914957781631483,0.75,0.5045235223157418,0.12726176116646565,0.6088661035358867,0.06604342574276237,0.10434258149879372,1.740188567893245,1.73954659975
10051,2840654.0,710163.5,3031383.0,757845.75,2376855.0,594213.75,311,77.75,261.0,65.25,1483.0,370.75,1485.0,371.25,62.938697318659,90.0,22.5,42.0,10.5,16.0,4.0,27.0,6.75,100.0,25.0,161.0,40.25,89.0,22.25,171.0,42.75,,,,,,,,,153.0,38.25,68.0,17.0,0.06513409958237548,0.23371647516858238,0.0842911874329502,0.3448275861839081,0.46360153244444435,0.47892720312260534,0.5632183908659004,0.3524904214597701,0.5402298851340995,0.75,0.35632183925287353,0.015325670513409963,0.5670498086206895,0.23754789274329502,0.06896551708429119,1.7274748396015325,1.72085446775
10052,6067524.0,1516881.0,6156952.0,1539238.0,5110239.0,1277559.75,783,195.75,596.0,149.0,3156.0,789.0,3175.0,793.75,73.02181207969798,124.0,31.0,178.0,44.5,189.0,47.25,105.0,26.25,338.0,84.5,258.0,64.5,410.0,102.49999999999999,178.0,44.5,,,,,,,,,257.0,64.25,339.0,84.75,0.1459731544614094,0.3791946307902685,0.11241610748657718,0.4714765100033557,0.6493288592365772,0.4899328860268457,0.3573825505704698,0.5050335569446308,0.5067114094446309,0.75,0.6526845639714765,0.0872483218842282,0.6258389264546979,0.07214765126006711,0.13087248321979866,1.8250625283422819,1.82687981075
10055,1514245074.0,378561268.5,173996194.0,43499048.5,142042845.0,35510711.25,15463,3865.75,12222.0,3055.5,74584.0,18646.0,77971.0,19492.75,73.43658975588856,1930.0,482.5,4333.0,1083.25,3894.0,973.4999999999999,2065.0,516.25,6457.0,1614.25,5765.0,1441.25,10251.0,2562.75,1691.0,422.75,,,128.0,31.999999999999996,,,110.0,27.499999999999996,2916.0,729.0,9306.0,2326.5,0.216085747114793,0.23318605805637374,0.16707576485207004,0.4207167405835379,0.5727376862297497,0.31500572751309114,0.38078874181181477,0.4640811650121911,0.7158402882703322,0.75,0.5314187528906071,0.12706594680960565,0.6013745703913435,0.0461462936838488,0.13254786446187203,1.9435361876367208,1.93543294575
10056,1010299778.0,252574944.5,226765416.0,56691354.0,183669447.0,45917361.75,18090,4522.5,14478.0,3619.5,84492.0,21123.0,88806.0,22201.5,74.06409725503592,1848.0,462.0,5785.0,1446.25,4222.0,1055.5,2623.0,655.75,8023.0,2005.75,6455.0,1613.75,11925.0,2981.25,2313.0,578.25,,,81.0,20.25,,,138.0,34.5,1900.0,475.0,12578.0,3144.5,0.21315098750739048,0.25245199619374226,0.1679790025158171,0.3776764746786158,0.5890316342411246,0.27034120749115903,0.35205138855290785,0.41110650643134405,0.710837132386034,0.75,0.5243818207096285,0.1172813925737671,0.59766542331427,0.03329189130508358,0.12342865050310815,1.9181166399729246,1.9322691545
10058,4171321.0,1042830.25,4987603.0,1246900.75,4342893.0,1085723.25,526,131.5,439.0,109.75,2227.0,556.75,2266.0,566.5,77.16628701758542,68.0,17.0,92.0,23.0,149.0,37.25,130.0,32.5,284.0,71.0,155.0,38.75,367.0,91.75,64.0,16.0,,,,,,,,,224.0,56.00000000000001,215.0,53.75,0.23462414591116176,0.4715261958451025,0.08428246017767654,0.5353075171548975,0.6674259682027334,0.3804100229886105,0.4031890661571754,0.45785876966059225,0.6828018221617312,0.75,0.4965831434943052,0.14350797269248292,0.555808655927107,0.09339407747835989,0.1548974944123007,2.044764321986333,2.0391695387500004
10059,7686193.0,1921548.25,5908415.0,1477103.75,4860961.0,1215240.25,742,185.5,595.0,148.75,2454.0,613.5,2533.0,633.25,73.38655462455462,118.0,29.5,184.0,46.0,180.0,45.0,113.0,28.25,373.0,93.25,222.0,55.5,552.0,138.0,18.0,4.5,,,,,,,,,257.0,64.25,338.0,84.5,0.16470588219327734,0.32941176483361345,0.12941176470924368,0.5714285715613445,0.623529411747899,0.5781512608084034,0.4722689076487395,0.5260504204218487,0.6957983191983194,0.75,0.618487394897479,0.21008403362857145,0.6722689074403362,0.08739495802016808,0.07899159672436976,1.9648989018436975,1.88439069
10061,62979046.0,15744761.5,28229180.0,7057295.0,23471279.0,5867819.75,3119,779.75,2423.0,605.75,13846.0,3461.5,14106.0,3526.5,72.89228229378044,529.0,132.25,737.0,184.25,743.0,185.75,414.0,103.5,1468.0,367.0,955.0,238.75,2315.0,578.75,79.0,19.75,,,,,,,,,986.0,246.5,1437.0,359.25,0.1807676435410648,0.33924886499380935,0.12876599254271567,0.49773008700412713,0.598844407763929,0.4354106481481635,0.41931489882831197,0.4907139909393314,0.625670656579447,0.75,0.568303755954189,0.10606685936978952,0.6368138672121337,0.09120924464259182,0.09327280239909203,1.8083840127862159,1.7992893315
10062,17746822.0,4436705.5,11791898.0,2947974.5,9962195.0,2490548.75,1285,321.25,1024.0,256.0,6903.0,1725.75,7024.0,1756.0,73.24609375104492,204.0,51.0,337.0,84.25,290.0,72.5,193.0,48.25,563.0,140.75,461.0,115.25,925.0,231.25,79.0,19.75,,,,,,,,,432.0,108.0,592.0,148.0,0.16992187498828124,0.3583984377460937,0.13574218750390626,0.5361328122910156,0.642578125140625,0.49609375020117186,0.4648437502578125,0.48730468763671875,0.5800781251289062,0.75,0.5634765626591797,0.12109374980566406,0.5673828124248047,0.15136718765527343,0.08789062535058592,1.863173567477539,1.84083038675
10065,50142986.0,12535746.5,25862315.0,6465578.75,21372416.0,5343104.0,2768,692.0,2194.0,548.5,8775.0,2193.75,8975.0,2243.75,74.76891522454422,351.0,87.75,647.0,161.75,689.0,172.25,507.0,126.75,1104.0,276.0,1090.0,272.5,1736.0,434.0,439.0,109.75,,,,,,,,,643.0,160.75,1551.0,387.75,0.22196900656107568,0.3546034640975388,0.1504102096549681,0.5893345489024612,0.7339334549211486,0.4512306289498633,0.3792160438846855,0.4676390155337284,0.7251595260123063,0.75,0.6768459437010027,0.07976298992297175,0.6695533273969918,0.047402005646308115,0.09845031938878762,2.3306684242789424,2.3035554905
10069,26057882.0,6514470.5,11861576.0,2965394.0,9648097.0,2412024.25,1293,323.25,1041.0,260.25,5716.0,1429.0,5901.0,1475.25,73.7675312198559,198.0,49.5,307.0,76.75,306.0,76.5,230.0,57.5,575.0,143.75,466.0,116.5,685.0,171.25,332.0,83.0,,,,,,,,,427.0,106.75,614.0,153.5,0.20941402509894333,0.3717579248088377,0.14985590763016332,0.4582132564745437,0.6436119116128722,0.3275696447598463,0.4073006725638809,0.4601344862161383,0.7137367916743516,0.75,0.47166186356195966,0.07973102768395773,0.4947166185475505,0.11047070151488952,0.15273775216042268,1.9883030663996157,1.99181328925
10073,18768035.0,4692008.75,13878957.0,3469739.25,11865442.0,2966360.5,1573,393.25,1133.0,283.25,7048.0,1762.0,7150.0,1787.5,67.962930271827,456.0,114.0,202.0,50.5,256.0,64.0,219.0,54.75,522.0,130.5,611.0,152.75,906.0,226.5,211.0,52.75,,,,,,,,,577.0,144.24999999999997,556.0,139.0,0.1465136804854369,0.25684024713503967,0.11738746687555164,0.4024713149770521,0.4907325682144749,0.45013239219770523,0.5604589584607238,0.38658428954545454,0.6372462489479259,0.75,0.48014121814474847,0.05648720205119153,0.5286849073477494,0.17828773164518974,0.06972638999205648,1.6906298088684908,1.679753038
